Handle,Title,Category,Option1 Value,Option2 Value,product number,Variant Inventory Qty,Product price
small-strawberry-phone-case,Small Strawberry Phone Case,food,iPhone 13 Pro Max,Jelly Case,KD29855,0,11.99
small-strawberry-phone-case,Small Strawberry Phone Case,food,iPhone 13 Pro Max,Bumper Case,KD29856,200,16.99
small-strawberry-phone-case,Small Strawberry Phone Case,food,iPhone 13 Pro Max,Bumper Case (MagSafe),KD29857,200,19.99
small-strawberry-phone-case,Small Strawberry Phone Case,food,iPhone 12,Jelly Case,KD29858,0,11.99
small-strawberry-phone-case,Small Strawberry Phone Case,food,iPhone 12,Bumper Case,KD29859,200,16.99
small-strawberry-phone-case,Small Strawberry Phone Case,food,iPhone 12,Bumper Case (MagSafe),KD29860,200,19.99
small-strawberry-phone-case,Small Strawberry Phone Case,food,iPhone 12 Pro,Jelly Case,KD29861,0,11.99
small-strawberry-phone-case,Small Strawberry Phone Case,food,iPhone 12 Pro,Bumper Case,KD29862,200,16.99
small-strawberry-phone-case,Small Strawberry Phone Case,food,iPhone 12 Pro,Bumper Case (MagSafe),KD29863,200,19.99
small-strawberry-phone-case,Small Strawberry Phone Case,food,iPhone 12 Pro Max,Jelly Case,KD29864,0,11.99
small-strawberry-phone-case,Small Strawberry Phone Case,food,iPhone 12 Pro Max,Bumper Case,KD29865,200,16.99
small-strawberry-phone-case,Small Strawberry Phone Case,food,iPhone 12 Pro Max,Bumper Case (MagSafe),KD29866,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 17,Jelly Case,KD12641,200,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 17,Bumper Case,KD12642,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 17,Bumper Case (MagSafe),KD12643,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 17 Air,Jelly Case,KD12644,0,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 17 Air,Bumper Case,KD12645,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 17 Air,Bumper Case (MagSafe),KD12646,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 17 Pro,Jelly Case,KD12647,0,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 17 Pro,Bumper Case,KD12648,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 17 Pro,Bumper Case (MagSafe),KD12649,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 17 Pro Max,Jelly Case,KD12650,0,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 17 Pro Max,Bumper Case,KD12651,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 17 Pro Max,Bumper Case (MagSafe),KD12652,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 16,Jelly Case,KD12653,200,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 16,Bumper Case,KD12654,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 16,Bumper Case (MagSafe),KD12655,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 16 Pro,Jelly Case,KD12656,200,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 16 Pro,Bumper Case,KD12657,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 16 Pro,Bumper Case (MagSafe),KD12658,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 16 Plus,Jelly Case,KD12659,200,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 16 Plus,Bumper Case,KD12660,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 16 Plus,Bumper Case (MagSafe),KD12661,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 16 Pro Max,Jelly Case,KD12662,200,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 16 Pro Max,Bumper Case,KD12663,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 16 Pro Max,Bumper Case (MagSafe),KD12664,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 15,Jelly Case,KD12665,200,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 15,Bumper Case,KD12666,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 15,Bumper Case (MagSafe),KD12667,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 15 Pro,Jelly Case,KD12668,200,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 15 Pro,Bumper Case,KD12669,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 15 Pro,Bumper Case (MagSafe),KD12670,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 15 Plus,Jelly Case,KD12671,200,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 15 Plus,Bumper Case,KD12672,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 15 Plus,Bumper Case (MagSafe),KD12673,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 15 Pro Max,Jelly Case,KD12674,200,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 15 Pro Max,Bumper Case,KD12675,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 15 Pro Max,Bumper Case (MagSafe),KD12676,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 14,Jelly Case,KD12677,200,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 14,Bumper Case,KD12678,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 14,Bumper Case (MagSafe),KD12679,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 14 Pro,Jelly Case,KD12680,200,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 14 Pro,Bumper Case,KD12681,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 14 Pro,Bumper Case (MagSafe),KD12682,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 14 Plus,Jelly Case,KD12683,200,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 14 Plus,Bumper Case,KD12684,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 14 Plus,Bumper Case (MagSafe),KD12685,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 14 Pro Max,Jelly Case,KD12686,200,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 14 Pro Max,Bumper Case,KD12687,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 14 Pro Max,Bumper Case (MagSafe),KD12688,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 13,Jelly Case,KD12689,0,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 13,Bumper Case,KD12690,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 13,Bumper Case (MagSafe),KD12691,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 13 Pro,Jelly Case,KD12692,0,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 13 Pro,Bumper Case,KD12693,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 13 Pro,Bumper Case (MagSafe),KD12694,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 13 Pro Max,Jelly Case,KD12695,0,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 13 Pro Max,Bumper Case,KD12696,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 13 Pro Max,Bumper Case (MagSafe),KD12697,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 12,Jelly Case,KD12698,0,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 12,Bumper Case,KD12699,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 12,Bumper Case (MagSafe),KD12700,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 12 Pro,Jelly Case,KD12701,0,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 12 Pro,Bumper Case,KD12702,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 12 Pro,Bumper Case (MagSafe),KD12703,200,19.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 12 Pro Max,Jelly Case,KD12704,0,11.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 12 Pro Max,Bumper Case,KD12705,200,16.99
big-strawberry-phone-case,Big Strawberry Phone Case,food,iPhone 12 Pro Max,Bumper Case (MagSafe),KD12706,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 17,Jelly Case,KD29471,200,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 17,Bumper Case,KD29472,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 17,Bumper Case (MagSafe),KD29473,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 17 Air,Jelly Case,KD29474,0,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 17 Air,Bumper Case,KD29475,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 17 Air,Bumper Case (MagSafe),KD29476,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 17 Pro,Jelly Case,KD29477,0,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 17 Pro,Bumper Case,KD29478,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 17 Pro,Bumper Case (MagSafe),KD29479,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 17 Pro Max,Jelly Case,KD29480,0,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 17 Pro Max,Bumper Case,KD29481,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 17 Pro Max,Bumper Case (MagSafe),KD29482,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 16,Jelly Case,KD29483,200,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 16,Bumper Case,KD29484,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 16,Bumper Case (MagSafe),KD29485,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 16 Pro,Jelly Case,KD29486,200,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 16 Pro,Bumper Case,KD29487,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 16 Pro,Bumper Case (MagSafe),KD29488,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 16 Plus,Jelly Case,KD29489,200,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 16 Plus,Bumper Case,KD29490,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 16 Plus,Bumper Case (MagSafe),KD29491,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 16 Pro Max,Jelly Case,KD29492,200,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 16 Pro Max,Bumper Case,KD29493,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 16 Pro Max,Bumper Case (MagSafe),KD29494,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 15,Jelly Case,KD29495,200,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 15,Bumper Case,KD29496,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 15,Bumper Case (MagSafe),KD29497,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 15 Pro,Jelly Case,KD29498,200,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 15 Pro,Bumper Case,KD29499,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 15 Pro,Bumper Case (MagSafe),KD29500,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 15 Plus,Jelly Case,KD29501,200,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 15 Plus,Bumper Case,KD29502,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 15 Plus,Bumper Case (MagSafe),KD29503,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 15 Pro Max,Jelly Case,KD29504,200,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 15 Pro Max,Bumper Case,KD29505,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 15 Pro Max,Bumper Case (MagSafe),KD29506,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 14,Jelly Case,KD29507,200,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 14,Bumper Case,KD29508,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 14,Bumper Case (MagSafe),KD29509,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 14 Pro,Jelly Case,KD29510,200,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 14 Pro,Bumper Case,KD29511,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 14 Pro,Bumper Case (MagSafe),KD29512,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 14 Plus,Jelly Case,KD29513,200,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 14 Plus,Bumper Case,KD29514,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 14 Plus,Bumper Case (MagSafe),KD29515,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 14 Pro Max,Jelly Case,KD29516,200,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 14 Pro Max,Bumper Case,KD29517,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 14 Pro Max,Bumper Case (MagSafe),KD29518,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 13,Jelly Case,KD29519,0,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 13,Bumper Case,KD29520,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 13,Bumper Case (MagSafe),KD29521,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 13 Pro,Jelly Case,KD29522,0,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 13 Pro,Bumper Case,KD29523,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 13 Pro,Bumper Case (MagSafe),KD29524,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 13 Pro Max,Jelly Case,KD29525,0,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 13 Pro Max,Bumper Case,KD29526,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 13 Pro Max,Bumper Case (MagSafe),KD29527,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 12,Jelly Case,KD29528,0,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 12,Bumper Case,KD29529,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 12,Bumper Case (MagSafe),KD29530,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 12 Pro,Jelly Case,KD29531,0,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 12 Pro,Bumper Case,KD29532,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 12 Pro,Bumper Case (MagSafe),KD29533,200,19.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 12 Pro Max,Jelly Case,KD29534,0,11.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 12 Pro Max,Bumper Case,KD29535,200,16.99
small-green-grapes-phone-case,Small Green Grapes Phone Case,food,iPhone 12 Pro Max,Bumper Case (MagSafe),KD29536,200,19.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 17,Jelly Case,KD12311,200,11.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 17,Bumper Case,KD12312,200,16.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 17,Bumper Case (MagSafe),KD12313,200,19.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 17 Air,Jelly Case,KD12314,0,11.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 17 Air,Bumper Case,KD12315,200,16.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 17 Air,Bumper Case (MagSafe),KD12316,200,19.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 17 Pro,Jelly Case,KD12317,0,11.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 17 Pro,Bumper Case,KD12318,200,16.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 17 Pro,Bumper Case (MagSafe),KD12319,200,19.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 17 Pro Max,Jelly Case,KD12320,0,11.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 17 Pro Max,Bumper Case,KD12321,200,16.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 17 Pro Max,Bumper Case (MagSafe),KD12322,200,19.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 16,Jelly Case,KD12323,200,11.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 16,Bumper Case,KD12324,200,16.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 16,Bumper Case (MagSafe),KD12325,200,19.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 16 Pro,Jelly Case,KD12326,200,11.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 16 Pro,Bumper Case,KD12327,200,16.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 16 Pro,Bumper Case (MagSafe),KD12328,200,19.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 16 Plus,Jelly Case,KD12329,200,11.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 16 Plus,Bumper Case,KD12330,200,16.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 16 Plus,Bumper Case (MagSafe),KD12331,200,19.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 16 Pro Max,Jelly Case,KD12332,200,11.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 16 Pro Max,Bumper Case,KD12333,200,16.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 16 Pro Max,Bumper Case (MagSafe),KD12334,200,19.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 15,Jelly Case,KD12335,200,11.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 15,Bumper Case,KD12336,200,16.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 15,Bumper Case (MagSafe),KD12337,200,19.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 15 Pro,Jelly Case,KD12338,200,11.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 15 Pro,Bumper Case,KD12339,200,16.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 15 Pro,Bumper Case (MagSafe),KD12340,200,19.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 15 Plus,Jelly Case,KD12341,200,11.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 15 Plus,Bumper Case,KD12342,200,16.99
big-green-grape-phone-case,Big Green Grape Phone Case,food,iPhone 15 Plus,Bumper Case (MagSafe),KD12343,200,19.99
